Label,date,open,high,low,close,volume
BA,21-02-1963,0.6441,0.6484,0.6398,0.6484,413009
BA,25-02-1963,0.6506,0.6655,0.6506,0.6527,430991
BA,26-02-1963,0.6527,0.6913,0.6506,0.6849,2022611
BA,27-02-1963,0.6849,0.6935,0.6569,0.6655,3256200
BA,28-02-1963,0.6633,0.6633,0.6569,0.6569,862407
BA,01-03-1963,0.6569,0.6612,0.6547,0.6592,406812
BA,04-03-1963,0.6592,0.6678,0.6592,0.6633,442989
BA,05-03-1963,0.6633,0.6678,0.6612,0.6612,248589
BA,06-03-1963,0.6612,0.6633,0.6569,0.6569,243000
BA,07-03-1963,0.6569,0.6612,0.6527,0.6547,564611
BA,08-03-1963,0.6547,0.6547,0.6506,0.6527,345789
BA,11-03-1963,0.6527,0.6592,0.6484,0.6484,528191
BA,12-03-1963,0.6484,0.6484,0.629,0.6355,1196411
BA,13-03-1963,0.6334,0.6334,0.6269,0.629,1044809
BA,14-03-1963,0.629,0.6312,0.6269,0.6269,504012
BA,15-03-1963,0.6269,0.6398,0.6269,0.6312,685989
BA,18-03-1963,0.6312,0.6398,0.629,0.6312,352198
BA,19-03-1963,0.6312,0.6334,0.6269,0.6269,516011
BA,20-03-1963,0.6269,0.6312,0.6269,0.6269,570807
BA,21-03-1963,0.6269,0.629,0.6226,0.6226,285191
BA,22-03-1963,0.6226,0.6269,0.6183,0.6204,911007
BA,25-03-1963,0.6183,0.6183,0.6054,0.6119,673991
BA,26-03-1963,0.6075,0.6075,0.6034,0.6034,1008207
BA,27-03-1963,0.6204,0.6441,0.6204,0.642,1609389
BA,28-03-1963,0.642,0.642,0.6226,0.629,886798
BA,29-03-1963,0.6269,0.6269,0.6226,0.6226,358212
BA,01-04-1963,0.6226,0.6269,0.6204,0.6248,437400
BA,02-04-1963,0.6248,0.6269,0.6204,0.6269,352198
BA,03-04-1963,0.6269,0.6269,0.6204,0.6269,558809
BA,04-04-1963,0.6269,0.6312,0.6248,0.6269,540189
BA,05-04-1963,0.6269,0.6484,0.6248,0.6461,1154007
BA,08-04-1963,0.6461,0.6527,0.6375,0.642,631800
BA,09-04-1963,0.6375,0.6375,0.629,0.6355,413009
BA,10-04-1963,0.6355,0.6375,0.629,0.6312,491589
BA,11-04-1963,0.6312,0.6375,0.6248,0.6355,607409
BA,15-04-1963,0.6355,0.6398,0.6248,0.6248,601212
BA,16-04-1963,0.6334,0.6441,0.6334,0.6398,771191
BA,17-04-1963,0.6398,0.6569,0.6375,0.6527,1038612
BA,18-04-1963,0.6527,0.6612,0.6484,0.6592,437400
BA,19-04-1963,0.6569,0.6569,0.6461,0.6547,522207
BA,22-04-1963,0.6547,0.6547,0.6441,0.6441,297189
BA,23-04-1963,0.6441,0.6461,0.6375,0.6375,248589
BA,24-04-1963,0.6398,0.6461,0.6398,0.6398,437400
BA,25-04-1963,0.6398,0.642,0.6334,0.6355,504012
BA,26-04-1963,0.6355,0.642,0.6334,0.6375,358212
BA,29-04-1963,0.6375,0.642,0.6355,0.6355,442989
BA,30-04-1963,0.6355,0.6355,0.6312,0.6355,358212
BA,01-05-1963,0.6355,0.642,0.6312,0.6375,479591
BA,02-05-1963,0.6375,0.6441,0.6375,0.6398,631800
BA,03-05-1963,0.642,0.6506,0.642,0.6484,923400
BA,06-05-1963,0.6441,0.6441,0.6375,0.642,643798
BA,07-05-1963,0.642,0.642,0.6183,0.6183,722591
BA,08-05-1963,0.6183,0.6334,0.6183,0.629,692398
BA,09-05-1963,0.629,0.6398,0.6269,0.6375,613211
BA,10-05-1963,0.6375,0.6441,0.6334,0.6398,388800
BA,13-05-1963,0.6398,0.6484,0.6375,0.6375,497998
BA,14-05-1963,0.6355,0.6355,0.6269,0.6269,418811
BA,15-05-1963,0.6269,0.6334,0.6248,0.6269,491589
BA,16-05-1963,0.629,0.6355,0.629,0.629,430991
BA,17-05-1963,0.629,0.6334,0.6269,0.6312,406812
BA,20-05-1963,0.6312,0.6334,0.629,0.629,455412
BA,21-05-1963,0.629,0.6375,0.6269,0.6355,965591
BA,22-05-1963,0.6355,0.6484,0.6334,0.6461,619407
BA,23-05-1963,0.6441,0.6441,0.6375,0.6398,236591
BA,24-05-1963,0.6398,0.6441,0.6375,0.6375,376407
BA,27-05-1963,0.6375,0.6461,0.6334,0.6334,413009
BA,28-05-1963,0.6334,0.6355,0.629,0.629,187991
BA,29-05-1963,0.629,0.6375,0.6269,0.6312,473607
